chr	4	euclidean	H3K9me3	513	49	0.09551656920077972	304.66333899534914
chr	4	euclidean	h3k4me3	513	104	0.20512820512820512	304.66333899534914
chr	4	euclidean	H3K4me1	513	123	0.2421259842519685	304.66333899534914
chr	4	euclidean	H3K36me3	513	44	0.08576998050682261	304.66333899534914
chr	4	manhattan	ctcf	441	157	0.35926773455377575	195.59794479953007
chr	4	manhattan	smc3	441	106	0.2420091324200913	195.59794479953007
chr	4	manhattan	rad21	441	127	0.2899543378995434	195.59794479953007
chr	4	manhattan	polr2a	441	45	0.10204081632653061	195.59794479953007
chr	4	manhattan	H3K9me3	441	18	0.04081632653061224	195.59794479953007
chr	4	manhattan	h3k4me3	441	58	0.13151927437641722	195.59794479953007
chr	4	manhattan	H3K4me1	441	71	0.16099773242630386	195.59794479953007
chr	4	manhattan	H3K36me3	441	27	0.061224489795918366	195.59794479953007
chr	4	chebyshev	ctcf	748	254	0.34139784946236557	702.1277002476826
chr	4	chebyshev	smc3	748	187	0.250334672021419	702.1277002476826
chr	4	chebyshev	rad21	748	200	0.2684563758389262	702.1277002476826
chr	4	chebyshev	polr2a	748	84	0.11229946524064172	702.1277002476826
chr	4	chebyshev	H3K9me3	748	53	0.07085561497326204	702.1277002476826
chr	4	chebyshev	h3k4me3	748	117	0.15683646112600536	702.1277002476826
chr	4	chebyshev	H3K4me1	748	147	0.1975806451612903	702.1277002476826
chr	4	chebyshev	H3K36me3	748	58	0.07764390896921017	702.1277002476826
chr	5	euclidean	ctcf	312	169	0.5434083601286174	140.91993521886576
chr	5	euclidean	smc3	312	143	0.4583333333333333	140.91993521886576
chr	5	euclidean	rad21	312	149	0.4775641025641026	140.91993521886576
chr	5	euclidean	polr2a	312	62	0.2	140.91993521886576
chr	5	euclidean	H3K9me3	312	39	0.125	140.91993521886576
chr	5	euclidean	h3k4me3	312	98	0.3202614379084967	140.91993521886576
chr	5	euclidean	H3K4me1	312	147	0.48355263157894735	140.91993521886576
chr	5	euclidean	H3K36me3	312	72	0.2315112540192926	140.91993521886576
chr	5	manhattan	ctcf	186	105	0.5645161290322581	47.88427325885415
chr	5	manhattan	smc3	186	80	0.43010752688172044	47.88427325885415
chr	5	manhattan	rad21	186	89	0.478494623655914	47.88427325885415
chr	5	manhattan	polr2a	186	48	0.26229508196721313	47.88427325885415
chr	5	manhattan	H3K9me3	186	19	0.10215053763440861	47.88427325885415
chr	5	manhattan	h3k4me3	186	59	0.31891891891891894	47.88427325885415
chr	5	manhattan	H3K4me1	186	58	0.32222222222222224	47.88427325885415
chr	5	manhattan	H3K36me3	186	48	0.25806451612903225	47.88427325885415
chr	5	chebyshev	ctcf	652	265	0.40706605222734255	784.645047799221
chr	5	chebyshev	smc3	652	199	0.30568356374807987	784.645047799221
chr	5	chebyshev	rad21	652	217	0.33384615384615385	784.645047799221
chr	5	chebyshev	polr2a	652	93	0.14351851851851852	784.645047799221
chr	5	chebyshev	H3K9me3	652	63	0.09662576687116564	784.645047799221
chr	5	chebyshev	h3k4me3	652	139	0.21450617283950618	784.645047799221
chr	5	chebyshev	H3K4me1	652	178	0.27426810477657937	784.645047799221
chr	5	chebyshev	H3K36me3	652	95	0.14592933947772657	784.645047799221
chr	6	euclidean	ctcf	347	213	0.6138328530259366	204.9032487194791
chr	6	euclidean	smc3	347	178	0.5129682997118156	204.9032487194791
chr	6	euclidean	rad21	347	187	0.5404624277456648	204.9032487194791
chr	6	euclidean	polr2a	347	89	0.2594752186588921	204.9032487194791
chr	6	euclidean	H3K9me3	347	65	0.1873198847262248	204.9032487194791
chr	6	euclidean	h3k4me3	347	124	0.36904761904761907	204.9032487194791
chr	6	euclidean	H3K4me1	347	183	0.5414201183431953	204.9032487194791
chr	6	euclidean	H3K36me3	347	81	0.23615160349854228	204.9032487194791
chr	6	manhattan	ctcf	79	55	0.6962025316455697	17.480936718908218
chr	6	manhattan	smc3	79	48	0.6075949367088608	17.480936718908218
chr	6	manhattan	rad21	79	49	0.620253164556962	17.480936718908218
chr	6	manhattan	polr2a	79	33	0.4230769230769231	17.480936718908218
chr	6	manhattan	H3K9me3	79	12	0.1518987341772152	17.480936718908218
chr	6	manhattan	h3k4me3	79	39	0.5064935064935064	17.480936718908218
chr	6	manhattan	H3K4me1	79	40	0.547945205479452	17.480936718908218
chr	6	manhattan	H3K36me3	79	25	0.32894736842105265	17.480936718908218
chr	6	chebyshev	ctcf	632	281	0.44603174603174606	1057.6053826192544
chr	6	chebyshev	smc3	632	212	0.3359746434231379	1057.6053826192544
chr	6	chebyshev	rad21	632	226	0.35873015873015873	1057.6053826192544
chr	6	chebyshev	polr2a	632	120	0.19138755980861244	1057.6053826192544
chr	6	chebyshev	H3K9me3	632	96	0.1518987341772152	1057.6053826192544
chr	6	chebyshev	h3k4me3	632	168	0.27140549273021003	1057.6053826192544
chr	6	chebyshev	H3K4me1	632	212	0.343042071197411	1057.6053826192544
chr	6	chebyshev	H3K36me3	632	110	0.1746031746031746	1057.6053826192544
chr	8	euclidean	ctcf	226	123	0.5466666666666666	161.62014657583939
chr	8	euclidean	smc3	226	101	0.45089285714285715	161.62014657583939
chr	8	euclidean	rad21	226	105	0.4666666666666667	161.62014657583939
chr	8	euclidean	polr2a	226	60	0.2702702702702703	161.62014657583939
chr	8	euclidean	H3K9me3	226	38	0.1688888888888889	161.62014657583939
chr	8	euclidean	h3k4me3	226	74	0.33636363636363636	161.62014657583939
chr	8	euclidean	H3K4me1	226	113	0.5136363636363637	161.62014657583939
chr	8	euclidean	H3K36me3	226	54	0.23893805309734514	161.62014657583939
chr	8	manhattan	ctcf	80	39	0.4875	31.407429103398133
chr	8	manhattan	smc3	80	28	0.35	31.407429103398133
chr	8	manhattan	rad21	80	30	0.375	31.407429103398133
chr	8	manhattan	polr2a	80	18	0.225	31.407429103398133
chr	8	manhattan	H3K9me3	80	4	0.05	31.407429103398133
chr	8	manhattan	h3k4me3	80	19	0.2375	31.407429103398133
chr	8	manhattan	H3K4me1	80	25	0.31645569620253167	31.407429103398133
chr	8	manhattan	H3K36me3	80	18	0.225	31.407429103398133
chr	8	chebyshev	ctcf	548	246	0.44972577696526506	914.5866649158536
chr	8	chebyshev	smc3	548	178	0.3272058823529412	914.5866649158536
chr	8	chebyshev	rad21	548	188	0.3443223443223443	914.5866649158536
chr	8	chebyshev	polr2a	548	73	0.13394495412844037	914.5866649158536
chr	8	chebyshev	H3K9me3	548	57	0.10420475319926874	914.5866649158536
chr	8	chebyshev	h3k4me3	548	110	0.2037037037037037	914.5866649158536
chr	8	chebyshev	H3K4me1	548	163	0.29963235294117646	914.5866649158536
chr	8	chebyshev	H3K36me3	548	72	0.13138686131386862	914.5866649158536
chr	9	euclidean	ctcf	257	255	1.0	44.84431309807271
chr	9	euclidean	smc3	257	118	0.4591439688715953	44.84431309807271
chr	9	euclidean	rad21	257	130	0.5058365758754864	44.84431309807271
chr	9	euclidean	polr2a	257	79	0.3110236220472441	44.84431309807271
chr	9	euclidean	H3K9me3	257	31	0.12109375	44.84431309807271
chr	9	euclidean	h3k4me3	257	99	0.39285714285714285	44.84431309807271
chr	9	euclidean	H3K4me1	257	123	0.5	44.84431309807271
chr	9	euclidean	H3K36me3	257	66	0.25984251968503935	44.84431309807271
chr	9	manhattan	ctcf	51	51	1.0	17.682259943276264
chr	9	manhattan	smc3	51	14	0.27450980392156865	17.682259943276264
chr	9	manhattan	rad21	51	17	0.3333333333333333	17.682259943276264
chr	9	manhattan	polr2a	51	18	0.35294117647058826	17.682259943276264
chr	9	manhattan	H3K9me3	51	7	0.13725490196078433	17.682259943276264
chr	9	manhattan	h3k4me3	51	17	0.3469387755102041	17.682259943276264
chr	9	manhattan	H3K4me1	51	16	0.3137254901960784	17.682259943276264
chr	9	manhattan	H3K36me3	51	16	0.3137254901960784	17.682259943276264
chr	9	chebyshev	ctcf	429	426	1.0	-15.182571866490548
chr	9	chebyshev	smc3	429	156	0.3644859813084112	-15.182571866490548
chr	9	chebyshev	rad21	429	155	0.3613053613053613	-15.182571866490548
chr	9	chebyshev	polr2a	429	84	0.19718309859154928	-15.182571866490548
chr	9	chebyshev	H3K9me3	429	31	0.07226107226107226	-15.182571866490548
chr	9	chebyshev	h3k4me3	429	110	0.2631578947368421	-15.182571866490548
chr	9	chebyshev	H3K4me1	429	143	0.34375	-15.182571866490548
chr	9	chebyshev	H3K36me3	429	83	0.19437939110070257	-15.182571866490548
chr	11	euclidean	ctcf	287	183	0.6376306620209059	166.27502222362665
chr	11	euclidean	smc3	287	152	0.5296167247386759	166.27502222362665
chr	11	euclidean	rad21	287	158	0.5543859649122806	166.27502222362665
chr	11	euclidean	polr2a	287	80	0.2846975088967972	166.27502222362665
chr	11	euclidean	H3K9me3	287	33	0.11498257839721254	166.27502222362665
chr	11	euclidean	h3k4me3	287	111	0.39928057553956836	166.27502222362665
chr	11	euclidean	H3K4me1	287	139	0.5036231884057971	166.27502222362665
chr	11	euclidean	H3K36me3	287	76	0.26666666666666666	166.27502222362665
chr	11	manhattan	ctcf	122	70	0.5737704918032787	58.7740432593451
chr	11	manhattan	smc3	122	63	0.5163934426229508	58.7740432593451
chr	11	manhattan	rad21	122	59	0.48360655737704916	58.7740432593451
chr	11	manhattan	polr2a	122	40	0.32786885245901637	58.7740432593451
chr	11	manhattan	H3K9me3	122	8	0.06557377049180328	58.7740432593451
chr	11	manhattan	h3k4me3	122	45	0.375	58.7740432593451
chr	11	manhattan	H3K4me1	122	46	0.3770491803278688	58.7740432593451
chr	11	manhattan	H3K36me3	122	28	0.22950819672131148	58.7740432593451
chr	11	chebyshev	ctcf	513	257	0.50293542074364	1100.1308583530638
chr	11	chebyshev	smc3	513	195	0.38011695906432746	1100.1308583530638
chr	11	chebyshev	rad21	513	206	0.40234375	1100.1308583530638
chr	11	chebyshev	polr2a	513	108	0.2125984251968504	1100.1308583530638
chr	11	chebyshev	H3K9me3	513	47	0.09161793372319688	1100.1308583530638
chr	11	chebyshev	h3k4me3	513	135	0.26679841897233203	1100.1308583530638
chr	11	chebyshev	H3K4me1	513	166	0.33400402414486924	1100.1308583530638
chr	11	chebyshev	H3K36me3	513	87	0.17159763313609466	1100.1308583530638
chr	12	euclidean	ctcf	395	202	0.5126903553299492	426.7735901944933
chr	12	euclidean	smc3	395	160	0.4092071611253197	426.7735901944933
chr	12	euclidean	rad21	395	172	0.43765903307888043	426.7735901944933
chr	12	euclidean	polr2a	395	94	0.24040920716112532	426.7735901944933
chr	12	euclidean	H3K9me3	395	54	0.1377551020408163	426.7735901944933
chr	12	euclidean	h3k4me3	395	117	0.3015463917525773	426.7735901944933
chr	12	euclidean	H3K4me1	395	311	0.8141361256544503	426.7735901944933
chr	12	euclidean	H3K36me3	395	287	0.7340153452685422	426.7735901944933
chr	12	manhattan	ctcf	185	72	0.3891891891891892	46.78515466330286
chr	12	manhattan	smc3	185	54	0.2918918918918919	46.78515466330286
chr	12	manhattan	rad21	185	62	0.33513513513513515	46.78515466330286
chr	12	manhattan	polr2a	185	26	0.14054054054054055	46.78515466330286
chr	12	manhattan	H3K9me3	185	8	0.043243243243243246	46.78515466330286
chr	12	manhattan	h3k4me3	185	32	0.17486338797814208	46.78515466330286
chr	12	manhattan	H3K4me1	185	135	0.7297297297297297	46.78515466330286
chr	12	manhattan	H3K36me3	185	128	0.6956521739130435	46.78515466330286
chr	12	chebyshev	ctcf	505	261	0.5188866799204771	730.6603794639743
chr	12	chebyshev	smc3	505	198	0.3920792079207921	730.6603794639743
chr	12	chebyshev	rad21	505	214	0.4246031746031746	730.6603794639743
chr	12	chebyshev	polr2a	505	113	0.22420634920634921	730.6603794639743
chr	12	chebyshev	H3K9me3	505	71	0.14087301587301587	730.6603794639743
chr	12	chebyshev	h3k4me3	505	149	0.29979879275653926	730.6603794639743
chr	12	chebyshev	H3K4me1	505	401	0.806841046277666	730.6603794639743
chr	12	chebyshev	H3K36me3	505	379	0.758	730.6603794639743
chr	13	euclidean	ctcf	126	74	0.5873015873015873	50.447733295073434
chr	13	euclidean	smc3	126	62	0.49206349206349204	50.447733295073434
chr	13	euclidean	rad21	126	65	0.5158730158730159	50.447733295073434
chr	13	euclidean	polr2a	126	31	0.248	50.447733295073434
chr	13	euclidean	H3K9me3	126	24	0.19047619047619047	50.447733295073434
chr	13	euclidean	h3k4me3	126	41	0.328	50.447733295073434
chr	13	euclidean	H3K4me1	126	66	0.528	50.447733295073434
chr	13	euclidean	H3K36me3	126	24	0.19047619047619047	50.447733295073434
chr	13	manhattan	ctcf	14	0	0.0	19.760027689983303
chr	13	manhattan	smc3	14	0	0.0	19.760027689983303
chr	13	manhattan	rad21	14	0	0.0	19.760027689983303
chr	13	manhattan	polr2a	14	0	0.0	19.760027689983303
chr	13	manhattan	H3K9me3	14	0	0.0	19.760027689983303
chr	13	manhattan	h3k4me3	14	0	0.0	19.760027689983303
chr	13	manhattan	H3K4me1	14	0	0.0	19.760027689983303
chr	13	manhattan	H3K36me3	14	0	0.0	19.760027689983303
chr	13	chebyshev	ctcf	332	115	0.3474320241691843	-62.14772271819987
chr	13	chebyshev	smc3	332	87	0.2620481927710843	-62.14772271819987
chr	13	chebyshev	rad21	332	101	0.3042168674698795	-62.14772271819987
chr	13	chebyshev	polr2a	332	55	0.1661631419939577	-62.14772271819987
chr	13	chebyshev	H3K9me3	332	35	0.10542168674698796	-62.14772271819987
chr	13	chebyshev	h3k4me3	332	66	0.20121951219512196	-62.14772271819987
chr	13	chebyshev	H3K4me1	332	84	0.25688073394495414	-62.14772271819987
chr	13	chebyshev	H3K36me3	332	39	0.11746987951807229	-62.14772271819987
chr	14	euclidean	ctcf	202	110	0.5472636815920398	29.566673120682594
chr	14	euclidean	smc3	202	96	0.4752475247524752	29.566673120682594
chr	14	euclidean	rad21	202	90	0.44554455445544555	29.566673120682594
chr	14	euclidean	polr2a	202	56	0.2814070351758794	29.566673120682594
chr	14	euclidean	H3K9me3	202	31	0.15346534653465346	29.566673120682594
chr	14	euclidean	h3k4me3	202	82	0.41	29.566673120682594
chr	14	euclidean	H3K4me1	202	96	0.4873096446700508	29.566673120682594
chr	14	euclidean	H3K36me3	202	55	0.27638190954773867	29.566673120682594
chr	14	manhattan	ctcf	14	0	0.0	7.785874692649358
chr	14	manhattan	smc3	14	0	0.0	7.785874692649358
chr	14	manhattan	rad21	14	0	0.0	7.785874692649358
chr	14	manhattan	polr2a	14	1	0.07142857142857142	7.785874692649358
chr	14	manhattan	H3K9me3	14	0	0.0	7.785874692649358
chr	14	manhattan	h3k4me3	14	1	0.07142857142857142	7.785874692649358
chr	14	manhattan	H3K4me1	14	0	0.0	7.785874692649358
chr	14	manhattan	H3K36me3	14	0	0.0	7.785874692649358
chr	14	chebyshev	ctcf	327	144	0.44171779141104295	-157.1526099683049
chr	14	chebyshev	smc3	327	109	0.33641975308641975	-157.1526099683049
chr	14	chebyshev	rad21	327	124	0.3803680981595092	-157.1526099683049
chr	14	chebyshev	polr2a	327	70	0.21604938271604937	-157.1526099683049
chr	14	chebyshev	H3K9me3	327	31	0.09480122324159021	-157.1526099683049
chr	14	chebyshev	h3k4me3	327	85	0.26479750778816197	-157.1526099683049
chr	14	chebyshev	H3K4me1	327	106	0.3322884012539185	-157.1526099683049
chr	14	chebyshev	H3K36me3	327	70	0.2153846153846154	-157.1526099683049
chr	15	euclidean	ctcf	233	133	0.5708154506437768	-91.07775225852411
chr	15	euclidean	smc3	233	104	0.44635193133047213	-91.07775225852411
chr	15	euclidean	rad21	233	107	0.46120689655172414	-91.07775225852411
chr	15	euclidean	polr2a	233	65	0.2826086956521739	-91.07775225852411
chr	15	euclidean	H3K9me3	233	27	0.11688311688311688	-91.07775225852411
chr	15	euclidean	h3k4me3	233	85	0.37117903930131	-91.07775225852411
chr	15	euclidean	H3K4me1	233	117	0.5176991150442478	-91.07775225852411
chr	15	euclidean	H3K36me3	233	48	0.21052631578947367	-91.07775225852411
chr	15	manhattan	ctcf	142	87	0.6126760563380281	7.668672144446376
chr	15	manhattan	smc3	142	67	0.47183098591549294	7.668672144446376
chr	15	manhattan	rad21	142	73	0.5140845070422535	7.668672144446376
chr	15	manhattan	polr2a	142	58	0.4142857142857143	7.668672144446376
chr	15	manhattan	H3K9me3	142	17	0.12056737588652482	7.668672144446376
chr	15	manhattan	h3k4me3	142	58	0.4264705882352941	7.668672144446376
chr	15	manhattan	H3K4me1	142	76	0.5547445255474452	7.668672144446376
chr	15	manhattan	H3K36me3	142	47	0.3357142857142857	7.668672144446376
chr	15	chebyshev	ctcf	294	140	0.4778156996587031	-169.38835485201201
chr	15	chebyshev	smc3	294	108	0.3698630136986301	-169.38835485201201
chr	15	chebyshev	rad21	294	111	0.3801369863013699	-169.38835485201201
chr	15	chebyshev	polr2a	294	66	0.22602739726027396	-169.38835485201201
chr	15	chebyshev	H3K9me3	294	31	0.10616438356164383	-169.38835485201201
chr	15	chebyshev	h3k4me3	294	87	0.3020833333333333	-169.38835485201201
chr	15	chebyshev	H3K4me1	294	119	0.4146341463414634	-169.38835485201201
chr	15	chebyshev	H3K36me3	294	68	0.23367697594501718	-169.38835485201201
chr	16	euclidean	ctcf	196	194	1.0	106.92122258086104
chr	16	euclidean	smc3	196	109	0.5561224489795918	106.92122258086104
chr	16	euclidean	rad21	196	104	0.5333333333333333	106.92122258086104
chr	16	euclidean	polr2a	196	82	0.43386243386243384	106.92122258086104
chr	16	euclidean	H3K9me3	196	20	0.10204081632653061	106.92122258086104
chr	16	euclidean	h3k4me3	196	87	0.46774193548387094	106.92122258086104
chr	16	euclidean	H3K4me1	196	109	0.5828877005347594	106.92122258086104
chr	16	euclidean	H3K36me3	196	77	0.39896373056994816	106.92122258086104
chr	16	manhattan	ctcf	77	77	1.0	30.93241406493263
chr	16	manhattan	smc3	77	21	0.2727272727272727	30.93241406493263
chr	16	manhattan	rad21	77	25	0.3246753246753247	30.93241406493263
chr	16	manhattan	polr2a	77	25	0.3333333333333333	30.93241406493263
chr	16	manhattan	H3K9me3	77	5	0.06493506493506493	30.93241406493263
chr	16	manhattan	h3k4me3	77	22	0.30985915492957744	30.93241406493263
chr	16	manhattan	H3K4me1	77	25	0.3333333333333333	30.93241406493263
chr	16	manhattan	H3K36me3	77	16	0.21052631578947367	30.93241406493263
chr	16	chebyshev	ctcf	300	299	1.0	56.811203408919
chr	16	chebyshev	smc3	300	117	0.391304347826087	56.811203408919
chr	16	chebyshev	rad21	300	118	0.3933333333333333	56.811203408919
chr	16	chebyshev	polr2a	300	88	0.29931972789115646	56.811203408919
chr	16	chebyshev	H3K9me3	300	24	0.08	56.811203408919
chr	16	chebyshev	h3k4me3	300	97	0.33448275862068966	56.811203408919
chr	16	chebyshev	H3K4me1	300	114	0.3986013986013986	56.811203408919
chr	16	chebyshev	H3K36me3	300	85	0.2842809364548495	56.811203408919
chr	17	euclidean	ctcf	253	163	0.652	252.8413196230592
chr	17	euclidean	smc3	253	126	0.4980237154150198	252.8413196230592
chr	17	euclidean	rad21	253	127	0.503968253968254	252.8413196230592
chr	17	euclidean	polr2a	253	105	0.42857142857142855	252.8413196230592
chr	17	euclidean	H3K9me3	253	21	0.08300395256916997	252.8413196230592
chr	17	euclidean	h3k4me3	253	127	0.5358649789029536	252.8413196230592
chr	17	euclidean	H3K4me1	253	143	0.6008403361344538	252.8413196230592
chr	17	euclidean	H3K36me3	253	105	0.42168674698795183	252.8413196230592
chr	17	manhattan	ctcf	104	57	0.5480769230769231	160.94094591836483
chr	17	manhattan	smc3	104	41	0.3942307692307692	160.94094591836483
chr	17	manhattan	rad21	104	47	0.4519230769230769	160.94094591836483
chr	17	manhattan	polr2a	104	50	0.4854368932038835	160.94094591836483
chr	17	manhattan	H3K9me3	104	7	0.0673076923076923	160.94094591836483
chr	17	manhattan	h3k4me3	104	50	0.5	160.94094591836483
chr	17	manhattan	H3K4me1	104	53	0.5247524752475248	160.94094591836483
chr	17	manhattan	H3K36me3	104	39	0.3786407766990291	160.94094591836483
chr	17	chebyshev	ctcf	298	198	0.6666666666666666	398.6631426280657
chr	17	chebyshev	smc3	298	160	0.5387205387205387	398.6631426280657
chr	17	chebyshev	rad21	298	158	0.5302013422818792	398.6631426280657
chr	17	chebyshev	polr2a	298	132	0.4583333333333333	398.6631426280657
chr	17	chebyshev	H3K9me3	298	31	0.1040268456375839	398.6631426280657
chr	17	chebyshev	h3k4me3	298	143	0.5070921985815603	398.6631426280657
chr	17	chebyshev	H3K4me1	298	166	0.5992779783393501	398.6631426280657
chr	17	chebyshev	H3K36me3	298	114	0.3931034482758621	398.6631426280657
chr	18	euclidean	ctcf	132	60	0.45454545454545453	176.18960446527754
chr	18	euclidean	smc3	132	46	0.3484848484848485	176.18960446527754
chr	18	euclidean	rad21	132	42	0.3181818181818182	176.18960446527754
chr	18	euclidean	polr2a	132	21	0.16030534351145037	176.18960446527754
chr	18	euclidean	H3K9me3	132	14	0.10606060606060606	176.18960446527754
chr	18	euclidean	h3k4me3	132	32	0.24242424242424243	176.18960446527754
chr	18	euclidean	H3K4me1	132	46	0.3511450381679389	176.18960446527754
chr	18	euclidean	H3K36me3	132	24	0.18181818181818182	176.18960446527754
chr	18	manhattan	ctcf	44	9	0.20454545454545456	62.62212115021815
chr	18	manhattan	smc3	44	5	0.11363636363636363	62.62212115021815
chr	18	manhattan	rad21	44	5	0.11363636363636363	62.62212115021815
chr	18	manhattan	polr2a	44	0	0.0	62.62212115021815
chr	18	manhattan	H3K9me3	44	0	0.0	62.62212115021815
chr	18	manhattan	h3k4me3	44	1	0.022727272727272728	62.62212115021815
chr	18	manhattan	H3K4me1	44	2	0.045454545454545456	62.62212115021815
chr	18	manhattan	H3K36me3	44	0	0.0	62.62212115021815
chr	18	chebyshev	ctcf	254	116	0.4566929133858268	165.02685615317034
chr	18	chebyshev	smc3	254	79	0.3110236220472441	165.02685615317034
chr	18	chebyshev	rad21	254	81	0.3188976377952756	165.02685615317034
chr	18	chebyshev	polr2a	254	37	0.14566929133858267	165.02685615317034
chr	18	chebyshev	H3K9me3	254	22	0.08661417322834646	165.02685615317034
chr	18	chebyshev	h3k4me3	254	50	0.1968503937007874	165.02685615317034
chr	18	chebyshev	H3K4me1	254	79	0.3147410358565737	165.02685615317034
