chr	1	598983.7398373984
chr	2	514903.8461538462
chr	3	419283.91959798994
chr	4	340532.87981859414
chr	5	914247.311827957
chr	6	2099050.6329113925
chr	8	1745312.5
chr	9	2660294.117647059
chr	11	1052049.1803278688
chr	12	641891.891891892
chr	13	8107142.857142857
chr	14	7569642.857142857
chr	15	659507.0422535212
chr	16	1110389.6103896103
chr	17	738701.9230769231
chr	18	1742613.6363636362
chr	19	749315.0684931508
chr	20	3147500.0
chr	21	686904.7619047619
chr	22	490217.39130434784
