chr	1	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	1	manhattan	0.017791217656589163	0.6088624855974039	0.09384782801011411	0.02086378348130927	0.01846082768604071	0.7181134292065654
chr	1	chebyshev	0.06151783770043313	0.5515653490743888	0.13402130137352128	0.05253437111463043	0.06198701235707611	0.5974745066122299
chr	2	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	2	manhattan	0.010592285113418481	0.6472306390948278	0.058699703710404935	0.01555121575148581	0.011457148346846057	0.7725495775950044
chr	2	chebyshev	0.027256649467826355	0.5102901631459027	0.07214889552613885	0.022506817062260227	0.027768555342244077	0.5743829189452595
chr	3	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	3	manhattan	0.016638852604447446	0.5838506202735082	0.06660135597807418	0.018442178303220477	0.01743295656046585	0.6880402505152329
chr	3	chebyshev	0.04204119202457098	0.521794256759766	0.09147523657320733	0.035568655992873795	0.04262746134166751	0.5593398782831891
chr	4	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	4	manhattan	0.17022769271541538	0.6533259823327268	0.30456975412252013	0.16271165729763953	0.17076619951272012	0.6796170502768482
chr	4	chebyshev	0.18084302487305132	0.5978043721872405	0.22018456535636294	0.15890160077317414	0.18132312110165819	0.5885089801501658
chr	5	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	5	manhattan	0.03938729250646589	0.6718076832859268	0.1716681972837129	0.04495382046729675	0.040394460087701034	0.7761439651640203
chr	5	chebyshev	0.03660930609059212	0.5076844245961709	0.07787079598484138	0.02973570661871677	0.03728927328280458	0.5755016774404139
chr	6	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	6	manhattan	0.1167468577174366	0.6158626823835366	0.2324475391885235	0.1341838709176673	0.11741861531531651	0.6657882828816216
chr	6	chebyshev	0.14881165397071064	0.6036271283261327	0.20657038173629705	0.13731350318968558	0.14933595948960274	0.5522935983172738
chr	7	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	7	manhattan	0.015445381766463501	0.6156277532844412	0.07045610690879171	0.017843396136085557	0.016553926230198877	0.7296156240461851
chr	7	chebyshev	0.04450501929897784	0.5374696837099713	0.11132636631854308	0.037111122338938485	0.045283211934962826	0.6037968937665227
chr	8	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	8	manhattan	0.17280225956192022	0.696925725604731	0.35402443589973204	0.17946775862426584	0.17363248384581847	0.7578160151720138
chr	8	chebyshev	0.11481392377934055	0.5610522857324086	0.16111293538117671	0.09848437164186305	0.11552381576104571	0.5760899045057214
chr	9	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	9	manhattan	0.06965926416767529	0.7017012559707805	0.22286846418594158	0.08330029791084806	0.0710061708529742	0.8015232477992418
chr	9	chebyshev	0.10252792614442915	0.5842599002132612	0.19407044497759895	0.0842804784104631	0.10339509265149646	0.655241315843199
chr	10	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	10	manhattan	0.014891083520398132	0.6372870653646816	0.08481253494646358	0.02014697982003838	0.016329048316960682	0.7561989733877978
chr	10	chebyshev	0.04880271855633477	0.5246667504854504	0.0995269429439608	0.04057112856851304	0.04969800683808993	0.5815411079694819
chr	11	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	11	manhattan	0.008680141474119954	0.6285743882450533	0.05312196832108457	0.01349317461135946	0.010158200335270802	0.7548151731078193
chr	11	chebyshev	0.027764035680260493	0.4986000469711166	0.05761021076520858	0.023340386300807155	0.028651224029032918	0.5485577026534811
chr	12	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	12	manhattan	0.01447340404207434	0.5585752911023253	0.07806434625823762	0.017684504654532397	0.015538265824704639	0.6460321651534822
chr	12	chebyshev	0.045958885005444115	0.5381668118718235	0.0972413975811393	0.041718598474022685	0.04676469450364581	0.5275095372759354
chr	13	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	13	manhattan	0.04077087719590817	0.7353703358294525	0.07498997630235199	0.16383222215898977	0.043927022619507795	0.853205176491283
chr	13	chebyshev	0.0628564025195935	0.5690911078427475	0.1522879701876866	0.05131812416014242	0.0640106993811161	0.6569451332643331
chr	14	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	14	manhattan	0.05846294075694226	0.6388172573478202	0.20421647633776788	0.0661419733463556	0.05985133801623028	0.7266155980291287
chr	14	chebyshev	0.09046161306364386	0.5879989651789729	0.1922869670594378	0.08062737364067656	0.09151609047807478	0.623073313062316
chr	15	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	15	manhattan	0.04284577925850688	0.6139798440219638	0.1574128297735432	0.04389978231598134	0.0442770746594562	0.700653133199504
chr	15	chebyshev	0.11468185801568409	0.6168830357056997	0.23382247618584245	0.10178840366924305	0.11582988160700389	0.6721941024772352
chr	16	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	16	manhattan	0.05521463543925411	0.6494032958461038	0.15702547362795383	0.07290725900751244	0.057166258128791454	0.760248738848139
chr	16	chebyshev	0.06463339080186316	0.5624558537199575	0.14269018816331994	0.056936494103748014	0.06595426298209253	0.6127341964020829
chr	17	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
chr	17	manhattan	0.0841542483916217	0.5884153384153384	0.18493637838355584	0.09825769660113313	0.08555213759477338	0.632782050543028
chr	17	chebyshev	0.13262997959361028	0.5992550242550243	0.1908873192168719	0.12497409430800416	0.13371719040097196	0.5386515961822695
chr	18	euclidean	1.0	1.0	1.0	1.0	1.0	1.0
