GM12878	22	chebyshev	161	89	0.5527950310559007	-0.5055880765651697
GM12878	22	cityblock	92	54	0.5869565217391305	0.48451804151618916
GM12878	22	infinity	161	89	0.5527950310559007	-0.5055880765651697
GM12878	22	l1	92	54	0.5869565217391305	0.48451804151618916
GM12878	22	manhattan	92	54	0.5869565217391305	0.48451804151618916
GM12878	21	chebyshev	147	54	0.3673469387755102	0.6167091148944176
GM12878	21	cityblock	63	23	0.36507936507936506	-0.16765117050043882
GM12878	21	infinity	147	54	0.3673469387755102	0.6167091148944176
GM12878	21	l1	63	23	0.36507936507936506	-0.16765117050043882
GM12878	21	manhattan	63	23	0.36507936507936506	-0.16765117050043882
GM12878	20	chebyshev	218	131	0.6036866359447005	3.8517601177067986
GM12878	20	cityblock	20	0	0.0	0.3499004834242765
GM12878	20	infinity	218	131	0.6036866359447005	3.8517601177067986
GM12878	20	l1	20	0	0.0	0.3499004834242765
GM12878	20	manhattan	20	0	0.0	0.3499004834242765
GM12878	19	chebyshev	200	135	0.675	4.421125908212031
GM12878	19	cityblock	73	51	0.6986301369863014	1.0923911628308385
GM12878	19	infinity	200	135	0.675	4.421125908212031
GM12878	19	l1	73	51	0.6986301369863014	1.0923911628308385
GM12878	19	manhattan	73	51	0.6986301369863014	1.0923911628308385
GM12878	18	chebyshev	254	116	0.4566929133858268	0.6515264703659218
GM12878	18	cityblock	44	9	0.20454545454545456	1.4664600148486322
GM12878	18	infinity	254	116	0.4566929133858268	0.6515264703659218
GM12878	18	l1	44	9	0.20454545454545456	1.4664600148486322
GM12878	18	manhattan	44	9	0.20454545454545456	1.4664600148486322
GM12878	17	chebyshev	298	198	0.6666666666666666	1.3456683128535136
GM12878	17	cityblock	104	57	0.5480769230769231	1.5783148071458653
GM12878	17	infinity	298	198	0.6666666666666666	1.3456683128535136
GM12878	17	l1	104	57	0.5480769230769231	1.5783148071458653
GM12878	17	manhattan	104	57	0.5480769230769231	1.5783148071458653
GM12878	16	chebyshev	300	299	1.0	0.1986986703559424
GM12878	16	cityblock	77	77	1.0	0.40239155665458803
GM12878	16	infinity	300	299	1.0	0.1986986703559424
GM12878	16	l1	77	77	1.0	0.40239155665458803
GM12878	16	manhattan	77	77	1.0	0.40239155665458803
GM12878	15	chebyshev	294	140	0.4778156996587031	-0.5761605705211651
GM12878	15	cityblock	142	87	0.6126760563380281	0.05397688104980132
GM12878	15	infinity	294	140	0.4778156996587031	-0.5761605705211651
GM12878	15	l1	142	87	0.6126760563380281	0.05397688104980132
GM12878	15	manhattan	142	87	0.6126760563380281	0.05397688104980132
GM12878	14	chebyshev	327	144	0.44171779141104295	-0.4800427845480047
GM12878	14	cityblock	14	0	0.0	0.5610317002165383
GM12878	14	infinity	327	144	0.44171779141104295	-0.4800427845480047
GM12878	14	l1	14	0	0.0	0.5610317002165383
GM12878	14	manhattan	14	0	0.0	0.5610317002165383
GM12878	13	chebyshev	332	115	0.3474320241691843	-0.18662727567604892
GM12878	13	cityblock	14	0	0.0	1.4192921295560592
GM12878	13	infinity	332	115	0.3474320241691843	-0.18662727567604892
GM12878	13	l1	14	0	0.0	1.4192921295560592
GM12878	13	manhattan	14	0	0.0	1.4192921295560592
GM12878	12	chebyshev	505	261	0.5188866799204771	1.4513636536761862
GM12878	12	cityblock	185	72	0.3891891891891892	0.25580153912122855
GM12878	12	infinity	505	261	0.5188866799204771	1.4513636536761862
GM12878	12	l1	185	72	0.3891891891891892	0.25580153912122855
GM12878	12	manhattan	185	72	0.3891891891891892	0.25580153912122855
GM12878	11	chebyshev	513	257	0.50293542074364	2.1446143070130397
GM12878	11	cityblock	122	70	0.5737704918032787	0.44150972293196056
GM12878	11	infinity	513	257	0.50293542074364	2.1446143070130397
GM12878	11	l1	122	70	0.5737704918032787	0.44150972293196056
GM12878	11	manhattan	122	70	0.5737704918032787	0.44150972293196056
GM12878	9	chebyshev	429	426	1.0	-0.03540062308737929
GM12878	9	cityblock	51	51	1.0	0.3467089640229601
GM12878	9	infinity	429	426	1.0	-0.03540062308737929
GM12878	9	l1	51	51	1.0	0.3467089640229601
GM12878	9	manhattan	51	51	1.0	0.3467089640229601
GM12878	8	chebyshev	548	246	0.44972577696526506	1.6748033605781463
GM12878	8	cityblock	80	39	0.4875	0.24010192861020813
GM12878	8	infinity	548	246	0.44972577696526506	1.6748033605781463
GM12878	8	l1	80	39	0.4875	0.24010192861020813
GM12878	8	manhattan	80	39	0.4875	0.24010192861020813
GM12878	6	chebyshev	632	281	0.44603174603174606	1.6745946905634814
GM12878	6	cityblock	79	55	0.6962025316455697	0.2247543222187354
GM12878	6	infinity	632	281	0.44603174603174606	1.6745946905634814
GM12878	6	l1	79	55	0.6962025316455697	0.2247543222187354
GM12878	6	manhattan	79	55	0.6962025316455697	0.2247543222187354
GM12878	5	chebyshev	652	265	0.40706605222734255	1.2031432468103385
GM12878	5	cityblock	186	105	0.5645161290322581	0.2574413485756213
GM12878	5	infinity	652	265	0.40706605222734255	1.2031432468103385
GM12878	5	l1	186	105	0.5645161290322581	0.2574413485756213
GM12878	5	manhattan	186	105	0.5645161290322581	0.2574413485756213
GM12878	4	chebyshev	748	254	0.34139784946236557	0.9369594660291715
GM12878	4	cityblock	441	157	0.35926773455377575	0.4434459855901245
GM12878	4	infinity	748	254	0.34139784946236557	0.9369594660291715
GM12878	4	l1	441	157	0.35926773455377575	0.4434459855901245
GM12878	4	manhattan	441	157	0.35926773455377575	0.4434459855901245
GM12878	3	chebyshev	788	348	0.44331210191082804	0.769771050698597
