chr	1	797735.1916376307
chr	2	956837.6068376068
chr	3	854009.4339622641
chr	4	901570.6806282722
chr	5	901675.9776536312
chr	6	821875.0
chr	8	909589.0410958905
chr	9	1000000.0
chr	11	780645.1612903225
chr	12	778662.4203821656
chr	13	1027906.9767441861
chr	14	899444.4444444444
chr	15	716346.1538461539
chr	16	963372.0930232558
chr	17	682242.9906542057
chr	18	942105.2631578947
chr	19	856349.2063492063
chr	20	793571.4285714286
chr	21	951315.7894736843
chr	22	783750.0
